timestamp,commit,branch,benchmark,low_ns,estimate_ns,high_ns
2026-03-29T05:26:39Z,d8a4a80,main,panner_stereo_1s,25627.0000,25922.0000,26236.0000
2026-03-29T05:26:39Z,d8a4a80,main,limiter_stereo_1s,619170.0000,620960.0000,622960.0000
2026-03-29T05:26:39Z,d8a4a80,main,mix_2_stereo_1s,20514.0000,20615.0000,20715.0000
2026-03-29T05:26:39Z,d8a4a80,main,mix_8_stereo_1s,62522.0000,62680.0000,62868.0000
2026-03-29T05:26:39Z,d8a4a80,main,resample_linear_44100_48000_mono_1s,353340.0000,354120.0000,354960.0000
2026-03-29T05:26:39Z,d8a4a80,main,resample_linear_48000_44100_stereo_1s,400110.0000,401770.0000,403730.0000
2026-03-29T05:26:39Z,d8a4a80,main,resample_sinc_draft_stereo_1s,9952400.0000,10019000.0000,10091000.0000
2026-03-29T05:26:39Z,d8a4a80,main,resample_sinc_good_stereo_1s,36968000.0000,37201000.0000,37484000.0000
2026-03-29T05:26:39Z,d8a4a80,main,resample_sinc_best_stereo_1s,138060000.0000,138690000.0000,139410000.0000
2026-03-29T05:26:39Z,d8a4a80,main,simd_apply_gain_stereo_1s,5405.6000,5451.9000,5500.7000
2026-03-29T05:26:39Z,d8a4a80,main,simd_clamp_stereo_1s,5683.2000,5704.9000,5728.7000
2026-03-29T05:26:39Z,d8a4a80,main,simd_peak_stereo_1s,3311.4000,3326.8000,3342.8000
2026-03-29T05:26:39Z,d8a4a80,main,simd_rms_stereo_1s,8164.1000,8232.0000,8299.5000
2026-03-29T05:26:39Z,d8a4a80,main,simd_mix_2_stereo_1s,19969.0000,20027.0000,20095.0000
2026-03-29T05:26:39Z,d8a4a80,main,simd_noise_gate_stereo_1s,6215.5000,6257.8000,6309.5000
2026-03-29T05:26:39Z,d8a4a80,main,simd_i16_to_f32_stereo_1s,10125.0000,10532.0000,10977.0000
2026-03-29T05:26:39Z,d8a4a80,main,simd_f32_to_i16_stereo_1s,26610.0000,26791.0000,26976.0000
2026-03-29T05:26:39Z,d8a4a80,main,simd_sinc_resample_good_stereo_1s,36157000.0000,36291000.0000,36440000.0000
2026-03-29T05:40:39Z,41e1c90,main,fft_4096_mono,375960.0000,376390.0000,376850.0000
2026-03-29T05:40:39Z,41e1c90,main,dft_4096_mono,134080000.0000,138480000.0000,143230000.0000
2026-03-29T05:40:39Z,41e1c90,main,stft_2048_512_mono_1s,12708000.0000,12868000.0000,13078000.0000
2026-03-29T05:40:39Z,41e1c90,main,r128_stereo_1s,479500.0000,489070.0000,501410.0000
2026-03-29T05:40:39Z,41e1c90,main,dynamics_mono_1s,374470.0000,375390.0000,376470.0000
2026-03-29T05:40:39Z,41e1c90,main,chromagram_4096_mono,403800.0000,404640.0000,405690.0000
2026-03-29T05:40:39Z,41e1c90,main,onset_2048_512_mono_1s,19031000.0000,20103000.0000,21229000.0000
2026-03-29T05:40:39Z,41e1c90,main,i16_f32_roundtrip_stereo_1s,36271.0000,36474.0000,36751.0000
2026-03-29T05:40:39Z,41e1c90,main,interleaved_to_planar_stereo_1s,220700.0000,221190.0000,221730.0000
2026-03-29T05:40:39Z,41e1c90,main,mono_to_stereo_1s,65129.0000,65227.0000,65325.0000
2026-03-29T05:40:39Z,41e1c90,main,stereo_to_mono_1s,50030.0000,50315.0000,50583.0000
2026-03-29T05:40:39Z,41e1c90,main,noise_gate_stereo_1s,6670.9000,6698.0000,6732.1000
2026-03-29T05:40:39Z,41e1c90,main,compress_stereo_1s,769930.0000,774220.0000,778750.0000
2026-03-29T05:40:39Z,41e1c90,main,normalize_stereo_1s,9198.6000,9344.1000,9511.4000
2026-03-29T05:40:39Z,41e1c90,main,biquad_lp_stereo_1s,146960.0000,147070.0000,147190.0000
2026-03-29T05:40:39Z,41e1c90,main,parametric_eq_3band_stereo_1s,441010.0000,441350.0000,441760.0000
2026-03-29T05:40:39Z,41e1c90,main,parametric_eq_10band_stereo_1s,1471600.0000,1472700.0000,1474000.0000
2026-03-29T05:40:39Z,41e1c90,main,compressor_stereo_1s,1010400.0000,1014700.0000,1019200.0000
2026-03-29T05:40:39Z,41e1c90,main,reverb_stereo_1s,735600.0000,745340.0000,756190.0000
2026-03-29T05:40:39Z,41e1c90,main,panner_stereo_1s,25069.0000,25215.0000,25435.0000
2026-03-29T05:40:39Z,41e1c90,main,limiter_stereo_1s,609630.0000,613010.0000,616890.0000
2026-03-29T05:40:39Z,41e1c90,main,mix_2_stereo_1s,26771.0000,26942.0000,27106.0000
2026-03-29T05:40:39Z,41e1c90,main,mix_8_stereo_1s,97964.0000,98930.0000,100050.0000
2026-03-29T05:40:39Z,41e1c90,main,resample_linear_44100_48000_mono_1s,638190.0000,645560.0000,651600.0000
2026-03-29T05:40:39Z,41e1c90,main,resample_linear_48000_44100_stereo_1s,436220.0000,454670.0000,474530.0000
2026-03-29T05:40:39Z,41e1c90,main,resample_sinc_draft_stereo_1s,10662000.0000,10799000.0000,10959000.0000
2026-03-29T05:40:39Z,41e1c90,main,resample_sinc_good_stereo_1s,37973000.0000,38266000.0000,38651000.0000
2026-03-29T05:40:39Z,41e1c90,main,resample_sinc_best_stereo_1s,163610000.0000,169820000.0000,176470000.0000
2026-03-29T05:40:39Z,41e1c90,main,simd_apply_gain_stereo_1s,6859.7000,7412.2000,8043.5000
2026-03-29T05:40:39Z,41e1c90,main,simd_clamp_stereo_1s,5692.3000,5703.3000,5715.5000
2026-03-29T05:40:39Z,41e1c90,main,simd_peak_stereo_1s,3757.1000,3831.1000,3918.6000
2026-03-29T05:40:39Z,41e1c90,main,simd_rms_stereo_1s,8192.0000,8463.0000,8824.6000
2026-03-29T05:40:39Z,41e1c90,main,simd_mix_2_stereo_1s,21011.0000,21808.0000,22527.0000
2026-03-29T05:40:39Z,41e1c90,main,simd_noise_gate_stereo_1s,6767.9000,6830.1000,6909.5000
2026-03-29T05:40:39Z,41e1c90,main,simd_i16_to_f32_stereo_1s,9595.4000,9688.1000,9800.5000
2026-03-29T05:40:39Z,41e1c90,main,simd_f32_to_i16_stereo_1s,27678.0000,27944.0000,28263.0000
2026-03-29T05:40:39Z,41e1c90,main,simd_sinc_resample_good_stereo_1s,35970000.0000,36165000.0000,36407000.0000
2026-03-29T05:57:31Z,b8ba410,main,fft_4096_mono,375460.0000,378190.0000,381970.0000
2026-03-29T05:57:31Z,b8ba410,main,dft_4096_mono,122580000.0000,122790000.0000,123030000.0000
2026-03-29T05:57:31Z,b8ba410,main,stft_2048_512_mono_1s,12458000.0000,12504000.0000,12559000.0000
2026-03-29T05:57:31Z,b8ba410,main,r128_stereo_1s,449660.0000,450290.0000,450980.0000
2026-03-29T05:57:31Z,b8ba410,main,dynamics_mono_1s,366400.0000,367080.0000,367880.0000
2026-03-29T05:57:31Z,b8ba410,main,chromagram_4096_mono,395720.0000,396800.0000,398090.0000
2026-03-29T05:57:31Z,b8ba410,main,onset_2048_512_mono_1s,12730000.0000,12762000.0000,12805000.0000
2026-03-29T05:57:31Z,b8ba410,main,i16_f32_roundtrip_stereo_1s,34166.0000,34376.0000,34602.0000
2026-03-29T05:57:31Z,b8ba410,main,interleaved_to_planar_stereo_1s,217250.0000,217320.0000,217400.0000
2026-03-29T05:57:31Z,b8ba410,main,mono_to_stereo_1s,62560.0000,62776.0000,63027.0000
2026-03-29T05:57:31Z,b8ba410,main,stereo_to_mono_1s,48138.0000,48197.0000,48262.0000
2026-03-29T05:57:31Z,b8ba410,main,noise_gate_stereo_1s,6086.7000,6156.9000,6222.8000
2026-03-29T05:57:31Z,b8ba410,main,compress_stereo_1s,786940.0000,793460.0000,801340.0000
2026-03-29T05:57:31Z,b8ba410,main,normalize_stereo_1s,8674.9000,8710.2000,8748.6000
2026-03-29T05:57:31Z,b8ba410,main,biquad_lp_stereo_1s,145080.0000,145100.0000,145120.0000
2026-03-29T05:57:31Z,b8ba410,main,parametric_eq_3band_stereo_1s,434840.0000,434960.0000,435110.0000
2026-03-29T05:57:31Z,b8ba410,main,parametric_eq_10band_stereo_1s,1449000.0000,1449500.0000,1450000.0000
2026-03-29T05:57:31Z,b8ba410,main,compressor_stereo_1s,1048300.0000,1053700.0000,1058400.0000
2026-03-29T05:57:31Z,b8ba410,main,reverb_stereo_1s,800360.0000,876220.0000,945200.0000
2026-03-29T05:57:31Z,b8ba410,main,panner_stereo_1s,24154.0000,24376.0000,24623.0000
2026-03-29T05:57:31Z,b8ba410,main,limiter_stereo_1s,598740.0000,600760.0000,602860.0000
2026-03-29T05:57:31Z,b8ba410,main,mix_2_stereo_1s,20041.0000,20094.0000,20141.0000
2026-03-29T05:57:31Z,b8ba410,main,mix_8_stereo_1s,61915.0000,62455.0000,62973.0000
2026-03-29T05:57:31Z,b8ba410,main,resample_linear_44100_48000_mono_1s,345360.0000,345730.0000,346130.0000
2026-03-29T05:57:31Z,b8ba410,main,resample_linear_48000_44100_stereo_1s,389150.0000,389560.0000,390000.0000
2026-03-29T05:57:31Z,b8ba410,main,resample_sinc_draft_stereo_1s,9640800.0000,9677500.0000,9716700.0000
